Source,Target,Date,Hashtags,Impact,Impressions,Twitter Followers,Twitter Following,Twitter Tweets,Reach (new)
342084869,@williamsruto,2022-06-06 04:30:32.000,"#mamambogamoment, #hustlernation",0.0,1130,1130,2386,2960,309
2745170855,@williamsruto,2022-06-06 04:25:22.000,"#mamambogamoment, #hustlernation",30.4,8708,8708,1681,283534,4518
1318635810837663744,@williamsruto,2022-06-06 04:19:11.000,"#mamambogamoment, #hustlernation",0.0,480,480,727,7413,0
1182780427255341056,@williamsruto,2022-06-06 04:15:40.000,"#mamambogamoment, #hustlernation",0.0,353,353,186,9769,0
1448748455766249472,@williamsruto,2022-06-06 04:10:11.000,"#mamambogamoment, #hustlernation",0.0,350,350,1027,1845,0
1415271958548209664,@williamsruto,2022-06-06 04:01:25.000,"#mamambogamoment, #hustlernation",0.0,38,38,55,448,0
1267438054660345856,@williamsruto,2022-06-06 03:40:19.000,"#mamambogamoment, #hustlernation",0.0,455,455,495,1354,0
202243410,@williamsruto,2022-06-06 03:32:39.000,"#mamambogamoment, #hustlernation",1.2,1833,1833,568,48566,1039
1186863933082263552,@williamsruto,2022-06-06 03:01:25.000,"#mamambogamoment, #hustlernation",25.8,5984,5984,5020,318723,3488
1477907867546144768,@williamsruto,2022-06-06 02:52:49.000,"#mamambogamoment, #hustlernation",0.0,17,17,82,344,0
1478359370949931008,@williamsruto,2022-06-06 01:15:58.000,"#mamambogamoment, #hustlernation",0.0,71,71,273,354,0
1828892059,@williamsruto,2022-06-05 22:18:47.000,"#mamambogamoment, #hustlernation",0.0,869,869,1276,9649,0
243769015,@williamsruto,2022-06-05 22:17:02.000,"#mamambogamoment, #hustlernation",34.8,12180,12180,8704,122513,5569
4145432705,@williamsruto,2022-06-05 21:42:24.000,"#mamambogamoment, #hustlernation",0.0,1036,1036,745,10812,191
1294977371989213184,@williamsruto,2022-06-05 21:35:40.000,"#mamambogamoment, #hustlernation",0.0,88,88,393,1889,0
1088458906177662976,@williamsruto,2022-06-05 21:34:26.000,"#mamambogamoment, #hustlernation",0.0,451,451,114,169,0
817097345892487168,@williamsruto,2022-06-05 21:33:28.000,"#mamambogamoment, #hustlernation",0.0,325,325,404,16358,0
270831181,@williamsruto,2022-06-05 21:32:40.000,"#mamambogamoment, #hustlernation",62.4,384774,384774,3214,7142,28936
980517498272604160,@williamsruto,2022-06-05 21:26:51.000,"#mamambogamoment, #hustlernation",3.5,2254,2254,2934,11481,1393
1043941509169643520,@williamsruto,2022-06-05 21:18:05.000,"#mamambogamoment, #hustlernation",0.0,1351,1351,1953,3601,563
1003044760431546368,@williamsruto,2022-06-05 21:16:46.000,"#mamambogamoment, #hustlernation",4.2,2399,2399,1912,17900,1505
3315158973,@williamsruto,2022-06-05 20:52:50.000,"#mamambogamoment, #hustlernation",5.2,2659,2659,2569,5995,1696
2436739682,@williamsruto,2022-06-05 20:48:25.000,"#mamambogamoment, #hustlernation",0.0,823,823,3560,8311,0
34962084,@williamsruto,2022-06-05 20:48:03.000,"#mamambogamoment, #hustlernation",36.6,14833,14833,14563,33685,6250
1509081438410489856,@williamsruto,2022-06-05 20:39:52.000,"#mamambogamoment, #hustlernation",0.0,10,10,22,45,0
785897192267669504,@williamsruto,2022-06-05 20:35:23.000,"#mamambogamoment, #hustlernation",0.0,888,888,961,13941,0
1039552998060556288,@williamsruto,2022-06-05 20:27:35.000,"#mamambogamoment, #hustlernation",0.0,119,119,587,3589,0
3020280357,@williamsruto,2022-06-05 20:26:56.000,"#mamambogamoment, #hustlernation",0.0,672,672,2199,29627,0
1193040632,@williamsruto,2022-06-05 20:25:44.000,"#mamambogamoment, #hustlernation",0.0,488,488,671,10302,0
1453321042802401280,@williamsruto,2022-06-05 20:08:31.000,"#mamambogamoment, #hustlernation",0.0,1130,1130,586,16824,309
203825001,@williamsruto,2022-06-05 20:04:48.000,"#mamambogamoment, #hustlernation",3.7,2295,2295,628,111792,1425
2682175866,@williamsruto,2022-06-05 19:47:10.000,"#mamambogamoment, #hustlernation",1.7,1918,1918,2203,24415,1114
1969017410,@williamsruto,2022-06-05 19:46:39.000,"#mamambogamoment, #hustlernation",0.0,366,366,1407,6016,0
792807125626003456,@williamsruto,2022-06-05 19:46:23.000,"#mamambogamoment, #hustlernation",0.0,396,396,1449,345,0
2958751840,@williamsruto,2022-06-05 19:39:12.000,"#mamambogamoment, #hustlernation",41.4,28151,28151,24180,31180,8843
1263169004321071104,@williamsruto,2022-06-05 19:32:06.000,"#mamambogamoment, #hustlernation",0.0,474,474,2362,2736,0
3823888215,@williamsruto,2022-06-05 19:19:29.000,"#mamambogamoment, #hustlernation",0.0,78,78,443,800,0
1326730158879936512,@williamsruto,2022-06-05 19:18:45.000,"#mamambogamoment, #hustlernation",0.0,1363,1363,1635,1313,576
1475159683367411712,@williamsruto,2022-06-05 19:17:56.000,"#mamambogamoment, #hustlernation",0.6,1753,1753,2551,9530,966
772152631007510528,@williamsruto,2022-06-05 19:17:27.000,"#mamambogamoment, #hustlernation",0.0,1521,1521,117,11782,741
1254856633424982016,@williamsruto,2022-06-05 19:09:35.000,"#mamambogamoment, #hustlernation",0.0,25,25,218,70,0
218544686,@williamsruto,2022-06-05 19:05:55.000,"#mamambogamoment, #hustlernation",0.0,348,348,1080,7705,0
341068525,@williamsruto,2022-06-05 19:04:16.000,"#mamambogamoment, #hustlernation",1.8,1943,1943,3572,16429,1136
807313986484137984,@williamsruto,2022-06-05 18:59:46.000,"#mamambogamoment, #hustlernation",0.0,152,152,636,839,0
1330932338587561984,@williamsruto,2022-06-05 18:39:48.000,"#mamambogamoment, #hustlernation",0.0,343,343,772,8480,0
1267453199704903680,@williamsruto,2022-06-05 18:39:30.000,"#mamambogamoment, #hustlernation",0.0,292,292,1729,1043,0
2341999346,@williamsruto,2022-06-05 18:35:33.000,"#mamambogamoment, #hustlernation",0.0,1080,1080,532,18574,247
755645818422628352,@williamsruto,2022-06-05 18:32:59.000,"#mamambogamoment, #hustlernation",0.0,370,370,832,7479,0
953297736924884992,@williamsruto,2022-06-05 18:31:42.000,"#mamambogamoment, #hustlernation",0.0,653,653,1060,14840,0
3391686209,@williamsruto,2022-06-05 18:30:36.000,"#mamambogamoment, #hustlernation",25.7,5955,5955,2999,93309,3476
928648501613027328,@williamsruto,2022-06-05 18:28:47.000,"#mamambogamoment, #hustlernation",0.0,27,27,136,327,0
1221911399468847104,@williamsruto,2022-06-05 18:27:32.000,"#mamambogamoment, #hustlernation",0.0,257,257,478,2151,0
566181766,@williamsruto,2022-06-05 18:21:52.000,"#mamambogamoment, #hustlernation",2.2,2008,2008,1798,10803,1191
566181766,@williamsruto,2022-06-05 18:21:31.000,"#mamambogamoment, #hustlernation",2.2,2008,2008,1798,10800,1191
1219304109054054400,@williamsruto,2022-06-05 18:09:49.000,"#mamambogamoment, #hustlernation",0.0,1408,1408,821,3548,624
4392898757,@williamsruto,2022-06-05 18:07:57.000,"#mamambogamoment, #hustlernation",15.4,3945,3945,4915,30768,2500
702145297225535488,@williamsruto,2022-06-05 18:04:08.000,"#mamambogamoment, #hustlernation",0.0,1167,1167,1285,6797,353
549968240,@williamsruto,2022-06-05 18:01:14.000,"#mamambogamoment, #hustlernation",0.0,1237,1237,4961,7300,435
152181438,@williamsruto,2022-06-05 17:57:45.000,"#mamambogamoment, #hustlernation",29.7,8088,8088,2966,381229,4304
1314383330,@williamsruto,2022-06-05 17:53:46.000,"#mamambogamoment, #hustlernation",0.0,527,527,341,17522,0
243641368,@williamsruto,2022-06-05 17:52:58.000,"#mamambogamoment, #hustlernation",0.0,1385,1385,4992,1164,600
1336002016796172288,@williamsruto,2022-06-05 17:52:54.000,"#mamambogamoment, #hustlernation",0.0,147,147,298,2452,0
1213110193036218368,@williamsruto,2022-06-05 17:43:21.000,"#mamambogamoment, #hustlernation",0.0,20,20,170,108,0
1109672282,@williamsruto,2022-06-05 17:42:53.000,"#mamambogamoment, #hustlernation",0.0,254,254,317,1152,0
1270411683169742848,@williamsruto,2022-06-05 17:39:22.000,"#mamambogamoment, #hustlernation",0.0,1234,1234,736,4316,432
1010841207235383296,@williamsruto,2022-06-05 17:37:00.000,"#mamambogamoment, #hustlernation",0.0,174,174,336,516,0
1087249648358752256,@williamsruto,2022-06-05 17:35:41.000,"#mamambogamoment, #hustlernation",57.8,214851,214851,3116,151161,22643
2264467486,@williamsruto,2022-06-05 17:32:46.000,"#mamambogamoment, #hustlernation",0.0,88,88,140,380,0
1437995413,@williamsruto,2022-06-05 17:28:56.000,"#mamambogamoment, #hustlernation",0.0,567,567,2571,2677,0
734825869022265344,@williamsruto,2022-06-05 17:28:49.000,"#mamambogamoment, #hustlernation",0.0,1087,1087,327,807,256
1351467913367089152,@williamsruto,2022-06-05 17:28:26.000,"#mamambogamoment, #hustlernation",3.7,2301,2301,2187,1955,1430
1020701191452471296,@williamsruto,2022-06-05 17:27:16.000,"#mamambogamoment, #hustlernation",0.0,463,463,2170,1713,0
1162352059556999168,@williamsruto,2022-06-05 17:27:12.000,"#mamambogamoment, #hustlernation",0.0,424,424,108,13525,0
773949072,@williamsruto,2022-06-05 17:26:32.000,"#mamambogamoment, #hustlernation",60.1,288062,288062,4413,2025,25640
914628382222057472,@williamsruto,2022-06-05 17:26:12.000,"#mamambogamoment, #hustlernation",0.0,261,261,157,17627,0
940013503087284224,@williamsruto,2022-06-05 17:20:26.000,"#mamambogamoment, #hustlernation",0.0,455,455,635,17699,0
835103019855405056,@williamsruto,2022-06-05 17:15:31.000,"#mamambogamoment, #hustlernation",0.0,819,819,700,6806,0
1170402759000166400,@williamsruto,2022-06-05 17:12:51.000,"#mamambogamoment, #hustlernation",0.0,985,985,1736,2484,124
1183291227757862912,@williamsruto,2022-06-05 17:10:21.000,"#mamambogamoment, #hustlernation",26.4,6220,6220,5277,27997,3588
2319017782,@williamsruto,2022-06-05 17:04:35.000,"#mamambogamoment, #hustlernation",0.0,339,339,1510,3300,0
1275355282051346432,@williamsruto,2022-06-05 17:03:33.000,"#mamambogamoment, #hustlernation",0.0,53,53,94,144,0
365592558,@williamsruto,2022-06-05 17:02:28.000,"#mamambogamoment, #hustlernation",0.0,221,221,947,5495,0
918559775306276864,@williamsruto,2022-06-05 16:57:12.000,"#mamambogamoment, #hustlernation",19.9,4387,4387,4979,39147,2738
1438836134516232192,@williamsruto,2022-06-05 16:56:40.000,"#mamambogamoment, #hustlernation",0.0,142,142,213,134,0
1087620845453934592,@williamsruto,2022-06-05 16:53:17.000,"#mamambogamoment, #hustlernation",0.0,409,409,243,5723,0
1477593005418856448,@williamsruto,2022-06-05 16:48:00.000,"#mamambogamoment, #hustlernation",0.0,47,47,21,2980,0
933303535642476544,@williamsruto,2022-06-05 16:46:45.000,"#mamambogamoment, #hustlernation",0.0,658,658,617,2777,0
399044866,@williamsruto,2022-06-05 16:46:14.000,"#mamambogamoment, #hustlernation",0.0,1092,1092,1377,125066,262
1259500757612670976,@williamsruto,2022-06-05 16:42:34.000,"#mamambogamoment, #hustlernation",2.7,2103,2103,1626,17214,1271
1670683963,@williamsruto,2022-06-05 16:37:21.000,"#mamambogamoment, #hustlernation",0.0,1467,1467,1870,36503,686
913347002204901376,@williamsruto,2022-06-05 16:36:34.000,"#mamambogamoment, #hustlernation",0.0,501,501,548,1642,0
1239163862601142272,@williamsruto,2022-06-05 16:28:54.000,"#mamambogamoment, #hustlernation",0.0,125,125,72,354,0
4510747396,@williamsruto,2022-06-05 16:25:38.000,"#mamambogamoment, #hustlernation",0.0,152,152,694,391,0
606524167,@williamsruto,2022-06-05 16:20:47.000,"#mamambogamoment, #hustlernation",0.0,758,758,1250,8977,0
1500044171733831680,@williamsruto,2022-06-05 16:17:02.000,"#mamambogamoment, #hustlernation",0.0,73,73,210,824,0
1429963792646119424,@williamsruto,2022-06-05 16:14:39.000,"#mamambogamoment, #hustlernation",0.0,192,192,256,4642,0
743802291099144192,@williamsruto,2022-06-05 16:01:27.000,"#mamambogamoment, #hustlernation",0.0,713,713,1906,7218,0
216809777,@williamsruto,2022-06-05 15:54:44.000,"#mamambogamoment, #hustlernation",0.0,117,117,452,6321,0
1378354093681479680,@williamsruto,2022-06-05 15:52:12.000,"#mamambogamoment, #hustlernation",0.0,174,174,1108,3353,0
1422162942305443840,@williamsruto,2022-06-05 15:52:05.000,"#mamambogamoment, #hustlernation",0.0,81,81,514,2899,0
1529825510712176640,@williamsruto,2022-06-05 15:50:35.000,"#mamambogamoment, #hustlernation",0.0,55,55,189,351,0
1155540297444708352,@williamsruto,2022-06-05 15:48:47.000,"#mamambogamoment, #hustlernation",0.0,319,319,282,5760,0
1530216656617844736,@williamsruto,2022-06-05 15:47:51.000,"#mamambogamoment, #hustlernation",0.0,76,76,311,1803,0
1505738867441377280,@williamsruto,2022-06-05 15:38:04.000,"#mamambogamoment, #hustlernation",0.0,527,527,576,3070,0
2537234963,@williamsruto,2022-06-05 15:33:45.000,"#mamambogamoment, #hustlernation",4.4,2458,2458,2034,25018,1550
2610188270,@williamsruto,2022-06-05 15:33:36.000,"#mamambogamoment, #hustlernation",0.0,838,838,1411,3139,0
3490655134,@williamsruto,2022-06-05 15:32:23.000,"#mamambogamoment, #hustlernation",0.0,923,923,2558,2096,40
1490881328,@williamsruto,2022-06-05 15:32:20.000,"#mamambogamoment, #hustlernation",0.0,140,140,157,1716,0
1237472273013055488,@williamsruto,2022-06-05 15:32:13.000,"#mamambogamoment, #hustlernation",0.0,549,549,538,7985,0
1276996006987661312,@williamsruto,2022-06-05 15:30:42.000,"#mamambogamoment, #hustlernation",0.0,482,482,933,4212,0
1397817737402068992,@williamsruto,2022-06-05 15:28:05.000,"#mamambogamoment, #hustlernation",0.0,1398,1398,4903,4981,614
924960490643689472,@williamsruto,2022-06-05 15:25:40.000,"#mamambogamoment, #hustlernation",0.0,340,340,511,2093,0
1202358821227843584,@williamsruto,2022-06-05 15:25:39.000,"#mamambogamoment, #hustlernation",0.0,90,90,1021,1415,0
1479370249631932416,@williamsruto,2022-06-05 15:24:54.000,"#mamambogamoment, #hustlernation",0.0,1651,1651,1159,8352,869
2929252750,@williamsruto,2022-06-05 15:17:19.000,"#mamambogamoment, #hustlernation",0.0,389,389,358,8657,0
2782477946,@williamsruto,2022-06-05 15:16:52.000,"#mamambogamoment, #hustlernation",0.0,166,166,833,1946,0
218383839,@williamsruto,2022-06-05 15:16:15.000,"#mamambogamoment, #hustlernation",18.9,4260,4260,3478,266676,2671
1510791482734743552,@williamsruto,2022-06-05 15:14:36.000,"#mamambogamoment, #hustlernation",0.0,360,360,1300,2831,0
1433377437295992832,@williamsruto,2022-06-05 15:14:15.000,"#mamambogamoment, #hustlernation",0.0,205,205,1501,4060,0
3255314446,@williamsruto,2022-06-05 15:14:05.000,"#mamambogamoment, #hustlernation",24.6,5624,5624,773,47410,3331
819177433127591936,@williamsruto,2022-06-05 15:13:01.000,"#mamambogamoment, #hustlernation",0.0,901,901,967,24235,9
264764057,@williamsruto,2022-06-05 15:10:48.000,"#mamambogamoment, #hustlernation",0.0,1019,1019,1193,12206,169
1425118747992412160,@williamsruto,2022-06-05 15:10:13.000,"#mamambogamoment, #hustlernation",0.0,245,245,497,3291,0
2267336859,@williamsruto,2022-06-05 15:08:17.000,"#mamambogamoment, #hustlernation",0.0,464,464,490,20714,0
633145155,@williamsruto,2022-06-05 15:06:56.000,"#mamambogamoment, #hustlernation",0.0,1246,1246,3893,18053,446
3602768838,@williamsruto,2022-06-05 15:05:33.000,"#mamambogamoment, #hustlernation",0.0,51,51,82,1196,0
469540013,@williamsruto,2022-06-05 15:04:36.000,"#mamambogamoment, #hustlernation",40.4,8275,3218,1311,16632,6062
1101868129,@williamsruto,2022-06-05 15:02:39.000,"#mamambogamoment, #hustlernation",0.0,300,300,1990,744,0
932627702837805056,@williamsruto,2022-06-05 15:00:26.000,"#mamambogamoment, #hustlernation",0.0,312,312,717,4245,0
452242832,@williamsruto,2022-06-05 14:59:52.000,"#mamambogamoment, #hustlernation",0.0,1043,1043,854,75736,200
1135863677738016768,@williamsruto,2022-06-05 14:58:46.000,"#mamambogamoment, #hustlernation",0.0,187,187,429,3494,0
1413042578686156800,@williamsruto,2022-06-05 14:56:23.000,"#mamambogamoment, #hustlernation",0.0,328,328,971,1800,0
1488152872634261504,@williamsruto,2022-06-05 14:56:23.000,"#mamambogamoment, #hustlernation",0.0,396,396,1175,254,0
961644989771022336,@williamsruto,2022-06-05 14:55:31.000,"#mamambogamoment, #hustlernation",0.0,82,82,336,5138,0
781751568349659136,@williamsruto,2022-06-05 14:55:31.000,"#mamambogamoment, #hustlernation",0.0,206,206,228,11838,0
1372853560220786688,@williamsruto,2022-06-05 14:54:49.000,"#mamambogamoment, #hustlernation",0.0,338,338,635,7722,0
83797492,@williamsruto,2022-06-05 14:53:26.000,"#mamambogamoment, #hustlernation",0.0,300,300,533,3751,0
123837178,@williamsruto,2022-06-05 14:53:23.000,"#mamambogamoment, #hustlernation",0.0,198,198,466,5233,0
1128952871209394176,@williamsruto,2022-06-05 14:51:48.000,"#mamambogamoment, #hustlernation",33.3,11121,11121,9834,27357,5271
954251091771908096,@williamsruto,2022-06-05 14:51:03.000,"#mamambogamoment, #hustlernation",2.0,1966,1966,1456,24021,1156
1056574623221989376,@williamsruto,2022-06-05 14:47:36.000,"#mamambogamoment, #hustlernation",31.1,9309,9309,9869,15530,4717
1172439818703257600,@williamsruto,2022-06-05 14:44:52.000,"#mamambogamoment, #hustlernation",4.4,2448,2448,4027,18241,1542
1445090591155658752,@nduyamuthama,2022-06-05 14:41:59.000,"#machakosdecides, #mamambogamoment",0.0,433,433,988,710,0
1095591632152469504,@williamsruto,2022-06-05 14:41:56.000,"#mamambogamoment, #hustlernation",0.0,1530,1530,1263,4507,750
2405066607,@williamsruto,2022-06-05 14:41:39.000,"#mamambogamoment, #hustlernation",2.0,1974,1974,1621,19180,1162
714157131042332672,@williamsruto,2022-06-05 14:40:12.000,"#mamambogamoment, #hustlernation",0.8,1773,1773,4913,11341,984
848802793104093184,@williamsruto,2022-06-05 14:39:48.000,"#mamambogamoment, #hustlernation",0.0,499,499,1055,24466,0
66973927,@williamsruto,2022-06-05 14:38:47.000,"#mamambogamoment, #hustlernation",0.0,698,698,2287,2497,0
842388135426326528,@williamsruto,2022-06-05 14:38:36.000,"#mamambogamoment, #hustlernation",0.0,313,313,430,7693,0
953279038138781696,@williamsruto,2022-06-05 14:35:49.000,"#mamambogamoment, #hustlernation",0.9,1793,1793,303,109558,1002
1453232840456478720,@williamsruto,2022-06-05 14:35:34.000,"#mamambogamoment, #hustlernation",0.0,57,57,71,2052,0
1270287150647517184,@williamsruto,2022-06-05 14:35:11.000,"#mamambogamoment, #hustlernation",6.5,3106,3106,3851,14152,1999
390858566,@williamsruto,2022-06-05 14:33:54.000,"#mamambogamoment, #hustlernation",6.1,2972,2972,4874,12277,1911
1506291998298361856,@williamsruto,2022-06-05 14:32:11.000,"#mamambogamoment, #hustlernation",0.0,1553,1553,888,13164,773
1175382081758814208,@williamsruto,2022-06-05 14:29:47.000,"#mamambogamoment, #hustlernation",15.5,3953,3953,2034,19742,2505
1499772780144902144,@williamsruto,2022-06-05 14:29:27.000,"#mamambogamoment, #hustlernation",0.0,270,270,259,9165,0
3009715384,@williamsruto,2022-06-05 14:27:58.000,"#mamambogamoment, #hustlernation",1.3,1858,1858,2683,16784,1061
3632986397,@williamsruto,2022-06-05 14:27:49.000,"#mamambogamoment, #hustlernation",0.0,1214,1214,4977,13554,409
1562780756,@williamsruto,2022-06-05 14:26:31.000,"#mamambogamoment, #hustlernation",0.0,448,448,3183,4873,0
978622852659281920,@williamsruto,2022-06-05 14:26:12.000,"#mamambogamoment, #hustlernation",0.0,518,518,330,20338,0
826753940125519872,@williamsruto,2022-06-05 14:26:04.000,"#mamambogamoment, #hustlernation",25.9,6023,6023,5967,25591,3505
609210938,@williamsruto,2022-06-05 14:23:58.000,"#mamambogamoment, #hustlernation",0.0,76,76,111,4339,0
1537065858,@williamsruto,2022-06-05 14:22:59.000,"#mamambogamoment, #hustlernation",0.0,1181,1181,3020,7498,370
863834392220884992,@williamsruto,2022-06-05 14:22:47.000,"#mamambogamoment, #hustlernation",0.0,355,355,481,11069,0
1154766015378669568,@williamsruto,2022-06-05 14:21:10.000,"#mamambogamoment, #hustlernation",0.0,586,586,325,4573,0
3165816080,@williamsruto,2022-06-05 14:19:10.000,"#mamambogamoment, #hustlernation",0.0,52,52,76,402,0
1400404795031175168,@williamsruto,2022-06-05 14:18:19.000,"#mamambogamoment, #hustlernation",0.0,337,337,265,20862,0
1122877167057158144,@williamsruto,2022-06-05 14:18:12.000,"#mamambogamoment, #hustlernation",0.0,302,302,587,8505,0
801334893196275712,@williamsruto,2022-06-05 14:17:23.000,"#mamambogamoment, #hustlernation",0.0,1286,1286,2213,34462,491
1232719409560653824,@williamsruto,2022-06-05 14:17:23.000,"#mamambogamoment, #hustlernation",0.0,887,887,1425,6428,0
996072396292546560,@williamsruto,2022-06-05 14:16:34.000,"#mamambogamoment, #hustlernation",17.5,4114,4114,4756,33871,2593
1404695980621058048,@williamsruto,2022-06-05 14:16:25.000,"#mamambogamoment, #hustlernation",0.0,359,359,664,896,0
1207502099417849856,@williamsruto,2022-06-05 14:16:07.000,"#mamambogamoment, #hustlernation",0.0,876,876,1684,7164,0
1320024669676883968,@williamsruto,2022-06-05 14:15:51.000,"#mamambogamoment, #hustlernation",2.4,2036,2036,804,27316,1215
